ID,cluster
603,1000
604,1000
605,1000
606,1000
607,1001
608,1000
609,1004
610,1000
611,-1
612,1001
613,1000
614,1000
615,1000
616,1000
617,1000
618,1000
619,1000
620,1001
621,1000
622,1000
623,1000
624,-1
625,-1
626,-1
627,1001
628,1000
629,1000
630,1000
631,1000
632,1000
633,1000
634,-1
635,1007
636,1000
637,1000
638,1000
639,1000
640,1000
641,1000
642,1000
643,1000
644,1000
645,1000
646,1000
647,1000
648,1001
649,1001
650,1000
651,-1
652,1000
653,1000
654,1000
655,1000
656,1000
657,1001
658,1000
659,1000
660,1001
661,1001
662,1001
663,1000
664,1000
665,1000
666,1000
667,1000
668,1000
669,1000
670,1002
671,1000
672,1000
673,1000
674,1000
675,1001
676,1000
677,1000
678,1001
679,1004
680,-1
681,1000
682,1001
683,1000
684,1000
685,1000
686,1000
687,1002
688,1000
689,1000
690,1011
691,1000
692,1012
693,1000
694,1000
695,1000
696,1001
697,1000
698,1000
699,1001
700,-1
701,1000
702,1000
703,1000
704,1000
705,1000
706,1001
707,1000
708,1000
709,1000
710,1000
711,1000
712,1002
713,1000
714,1000
715,1000
716,1001
717,1000
718,1001
719,1000
720,1000
721,1000
722,1000
723,1000
724,1000
725,1000
726,1002
727,1000
728,1000
729,1000
730,1000
731,1000
732,-1
733,1000
734,1000
735,1000
736,1000
737,-1
738,1000
739,1000
740,1000
741,1000
742,1000
743,-1
744,-1
745,1000
746,1001
747,1000
748,1000
749,1001
750,1003
751,1000
752,1000
753,1000
754,1000
755,1000
756,1000
757,1000
758,1000
759,1001
760,1000
761,1000
762,1000
763,1000
764,1000
765,1010
766,1000
767,1000
768,1000
769,1000
770,1000
771,1000
772,1000
773,1000
774,1000
775,1000
776,1001
777,1001
778,1000
779,1013
780,1000
781,1000
782,1000
783,1000
784,1000
785,1001
786,1000
787,1000
788,1000
789,-1
790,-1
791,1000
792,1001
793,1001
794,1000
795,1000
796,1001
797,1000
798,1008
799,1000
800,1000
801,1000
802,1000
803,1000
804,1000
805,1000
806,1000
807,1000
808,1001
809,1002
810,1001
811,1000
812,1000
813,1000
814,1001
815,1000
816,1000
817,1000
818,1000
819,1000
820,1000
821,1000
822,1000
823,1000
